1274,105,"In EVIL, the division is:",multiple_choice,"[""E-vil"",""Ev-il""]",E-vil,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.020
1275,105,Which word fits the pattern V-C-V?,multiple_choice,"[""Hotel"",""Hammer""]",Hotel,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.020
1276,105,"In a VCV word, the first vowel usually sounds:",multiple_choice,"[""Long (says its name)"",""Short""]",Long (says its name),0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.020
1277,106,How many syllables are in the word HAPPEN?,multiple_choice,"[""1"",""2"",""3""]",2,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1278,106,Divide the word BASKET:,multiple_choice,"[""Bas-ket"",""Ba-sket""]",Bas-ket,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1279,106,Which word follows the VCCV pattern?,multiple_choice,"[""Puppy"",""Tiger""]",Puppy,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1280,106,Divide the word MARKET:,multiple_choice,"[""Mar-ket"",""Mark-et""]",Mar-ket,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1281,106,"In a VCCV word, the first vowel is usually:",multiple_choice,"[""Short"",""Long""]",Short,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1282,106,Which word follows VCCV? (Vowel-Consonant-Consonant-Vowel),multiple_choice,"[""Basket"",""Bacon""]",Basket,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1283,106,Divide the word CANTEEN:,multiple_choice,"[""Can-teen"",""Ca-nteen""]",Can-teen,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1284,106,Which VCV word has a long vowel?,multiple_choice,"[""Open"",""Often""]",Open,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1285,106,The word DINNER divides as:,multiple_choice,"[""Din-ner"",""Di-nner""]",Din-ner,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1286,106,The word JACKET divides as:,multiple_choice,"[""Jack-et"",""Ja-cket""]",Jack-et,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.023
1287,107,Please _______ your umbrella because it might rain.,multiple_choice,"[""bring"",""drink""]",bring,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1288,107,The little boy can _______ a heavy box.,multiple_choice,"[""carry"",""clean""]",carry,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1289,107,I love to _______ pictures of my family.,multiple_choice,"[""drink"",""draw""]",draw,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1290,107,"Be careful, or you might _______ on the wet floor.",multiple_choice,"[""fall"",""full""]",fall,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1291,107,Did you _______ enough water after the race?,multiple_choice,"[""draw"",""drink""]",drink,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1292,107,Which word is spelled correctly?,multiple_choice,"[""carry"",""karey""]",carry,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1293,107,"""I will _______ my lunch to school.""",multiple_choice,"[""bring"",""take""]",bring,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1294,107,"Choose the correct word: ""The leaves _______ in Autumn.""",multiple_choice,"[""fall"",""feel""]",fall,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1295,107,"""Can you _______ a straight line?""",multiple_choice,"[""draw"",""drow""]",draw,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1296,107,"""Help me _______ these groceries.""",multiple_choice,"[""carry"",""curry""]",carry,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.030
1297,108,There are _______ pupils sitting in the front row.,multiple_choice,"[""eight"",""even""]",eight,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1298,108,The sun is too _______ to play outside today.,multiple_choice,"[""hot"",""hat""]",hot,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1299,108,The stars are very _______ away in the sky.,multiple_choice,"[""for"",""far""]",far,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1300,108,My stomach is _______ after eating dinner.,multiple_choice,"[""fall"",""full""]",full,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1301,108,Turn on the _______ so we can read the book.,multiple_choice,"[""light"",""night""]",light,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1302,108,Choose the number 8 in words:,multiple_choice,"[""eight"",""height""]",eight,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1303,108,"The opposite of ""near"" is _______.",multiple_choice,"[""far"",""for""]",far,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1304,108,"The opposite of ""cold"" is _______.",multiple_choice,"[""hat"",""hot""]",hot,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1305,108,"""The bag is _______ of toys.""",multiple_choice,"[""full"",""fool""]",full,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1306,108,"""The sun gives us _______.""",multiple_choice,"[""light"",""lite""]",light,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.037
1307,109,I feel _______ today than I did yesterday.,multiple_choice,"[""better"",""best""]",better,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1308,109,This is the _______ drawing I have ever made!,multiple_choice,"[""better"",""best""]",best,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1309,109,_______ of my hands are clean.,multiple_choice,"[""Both"",""But""]",Both,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1310,109,Please keep your desk _______ and tidy.,multiple_choice,"[""clean"",""carry""]",clean,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1311,109,The ant is very _______ compared to the dog.,multiple_choice,"[""small"",""shall""]",small,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1312,109,"Which word is the ""top"" or highest level?",multiple_choice,"[""better"",""best""]",best,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1313,109,"""I like _______ chocolate and vanilla.""",multiple_choice,"[""Both"",""Birth""]",Both,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1314,109,"""My shirt is _______.""",multiple_choice,"[""clean"",""clen""]",clean,0.2,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1315,109,"The opposite of ""big"" is _______.",multiple_choice,"[""small"",""smell""]",small,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1316,109,"""This apple tastes _______ than that one.""",multiple_choice,"[""better"",""bitter""]",better,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.040
1317,110,We walked _______ the dark tunnel to get to the other side.,multiple_choice,"[""though"",""through""]",through,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1318,110,"I _______ it would rain, so I brought my umbrella.",multiple_choice,"[""thought"",""through""]",thought,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1319,110,You _______ always tell the truth to your parents.,multiple_choice,"[""should"",""shall""]",should,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1320,110,The team won the game _______ they practiced every day.,multiple_choice,"[""because"",""before""]",because,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1321,110,"When we work _______, the task becomes much easier.",multiple_choice,"[""together"",""today""]",together,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1322,110,"Which word best completes: ""I am tired _______ I slept late.""",multiple_choice,"[""because"",""should""]",because,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1323,110,"Identify the correctly spelled word for ""past thinking"":",multiple_choice,"[""thought"",""thout""]",thought,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1324,110,"""The river flows _______ the valley.""",multiple_choice,"[""through"",""thought""]",through,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1325,110,"""We _______ be kind to animals.""",multiple_choice,"[""should"",""sound""]",should,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1326,110,"""They went to the market _______.""",multiple_choice,"[""together"",""gather""]",together,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.047
1327,111,Do we have _______ rice to feed all the guests?,multiple_choice,"[""enough"",""several""]",enough,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1328,111,There are _______ ways to solve this math problem.,multiple_choice,"[""several"",""seven""]",several,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1329,111,You must lean the ladder _______ the wall.,multiple_choice,"[""around"",""against""]",against,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1330,111,This new medicine made me feel much _______.,multiple_choice,"[""better"",""best""]",better,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1331,111,It is _______ better to be early than to be late.,multiple_choice,"[""always"",""only""]",always,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1332,111,"Which word means ""sufficient"" or ""just the right amount""?",multiple_choice,"[""enough"",""much""]",enough,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1333,111,"""The basketball players played _______ each other.""",multiple_choice,"[""around"",""against""]",against,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1334,111,"""He read _______ books during the summer break.""",multiple_choice,"[""several"",""small""]",several,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1335,111,"""I hope the weather gets _______ tomorrow.""",multiple_choice,"[""better"",""best""]",better,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1336,111,"""I _______ do my best in every school activity.""",multiple_choice,"[""always"",""almost""]",always,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.057
1337,112,The two brothers are very _______ in their hobbies.,multiple_choice,"[""different"",""difficult""]",different,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1338,112,The cat ran _______ the street to catch the mouse.,multiple_choice,"[""across"",""around""]",across,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1339,112,"Walk _______ the big tree, and then turn left.",multiple_choice,"[""toward"",""today""]",toward,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1340,112,The secret is hidden _______ the two old boxes.,multiple_choice,"[""between"",""before""]",between,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1341,112,Strong winds can _______ the seeds to far places.,multiple_choice,"[""carry"",""hurry""]",carry,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1342,112,Which word describes things that are not the same?,multiple_choice,"[""different"",""during""]",different,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1343,112,"""The bridge goes _______ the wide river.""",multiple_choice,"[""across"",""against""]",across,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1344,112,"""The puppy is walking _______ its mother.""",multiple_choice,"[""toward"",""through""]",toward,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1345,112,"""There is a small space _______ the desk and the wall.""",multiple_choice,"[""between"",""because""]",between,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1346,112,"""Can you _______ this message to the principal?""",multiple_choice,"[""carry"",""show""]",carry,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.063
1347,113,Which word follows the CVCC pattern?,multiple_choice,"[""Frog"",""Milk""]",Milk,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1348,113,Choose the CCVC word that starts with a consonant blend:,multiple_choice,"[""Stop"",""Step""]",Stop,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1349,113,"In the word ""Plant"", what is the final consonant blend?",multiple_choice,"[""Pl"",""nt""]",nt,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1350,113,Which word contains a diphthong (vowel team sound)?,multiple_choice,"[""Coin"",""Cone""]",Coin,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1351,113,"Identify the CCVC word in this sentence: ""The drum is loud.""",multiple_choice,"[""drum"",""loud""]",drum,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1352,113,Where is the correct syllable division for the VCV word TIGER?,multiple_choice,"[""Tig-er"",""Ti-ger""]",Ti-ger,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1353,113,Which word follows the VCCV pattern?,multiple_choice,"[""Button"",""Bacon""]",Button,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1354,113,"In a VCV pattern like ""Paper"", the first vowel usually sounds:",multiple_choice,"[""Long (says its name)"",""Short""]",Long (says its name),0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1355,113,Divide the VCCV word WINDOW:,multiple_choice,"[""Win-dow"",""Wind-ow""]",Win-dow,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1356,113,Which word is a VCV word used to describe music?,multiple_choice,"[""Solo"",""Supper""]",Solo,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1357,113,Which sight word tells us the total amount of something?,multiple_choice,"[""Full"",""Fall""]",Full,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1358,113,"Complete the sentence: ""The mountain is too ______ to climb today.""",multiple_choice,"[""far"",""for""]",far,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1359,113,"Complete the sentence: ""I will ______ my bag to the car.""",multiple_choice,"[""bring"",""drink""]",bring,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1360,113,"Which word is the opposite of ""worst""?",multiple_choice,"[""Better"",""Best""]",Best,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1361,113,"Use the correct word: ""I saw ______ ducks in the pond.""",multiple_choice,"[""eight"",""height""]",eight,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1362,113,"""We walked ______ the forest to find the hidden lake.""",multiple_choice,"[""thought"",""through""]",through,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1363,113,"Choose the word that means ""all the time"":",multiple_choice,"[""always"",""never""]",always,0.3,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1364,113,"""The two shirts have ______ colors; one is red and one is blue.""",multiple_choice,"[""different"",""between""]",different,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1365,113,"Which word means ""sufficient""? ""We have ______ food for everyone.""",multiple_choice,"[""several"",""enough""]",enough,0.4,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1366,113,"Complete the direction: ""The bridge goes ______ the river.""",multiple_choice,"[""across"",""against""]",across,0.5,phonics,NULL,NULL,1,2026-03-06 00:06:27.070
1367,301,Which is a complete sentence?,multiple_choice,"[""The cat."",""The cat is sleeping.""]",The cat is sleeping.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1368,301,"Is ""in the garden"" a sentence?",multiple_choice,"[""Yes"",""No""]",No,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1369,301,Choose the sentence:,multiple_choice,"[""I love apples."",""Running fast.""]",I love apples.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1370,301,"""the sun is hot"" needs a:",multiple_choice,"[""Capital letter"",""Small letter""]",Capital letter,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1371,301,A sentence ends with a:,multiple_choice,"[""Period"",""Comma""]",Period,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1372,301,"""Red ball"" is a:",multiple_choice,"[""Sentence"",""Non-sentence""]",Non-sentence,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1373,301,Which is a sentence?,multiple_choice,"[""Birds fly."",""Blue sky.""]",Birds fly.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1374,301,Does a sentence make sense?,multiple_choice,"[""Yes"",""No""]",Yes,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1375,301,"""Under the table"" is a:",multiple_choice,"[""Sentence"",""Non-sentence""]",Non-sentence,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1376,301,"""She is happy."" is a:",multiple_choice,"[""Sentence"",""Non-sentence""]",Sentence,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.130
1377,302,Choose the correct word order: is / Manila / big,multiple_choice,"[""Manila is big."",""Big Manila is.""]",Manila is big.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1378,302,Choose the correct word order: mango / The / sweet / is,multiple_choice,"[""The mango is sweet."",""Sweet the mango is.""]",The mango is sweet.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1379,302,Choose the correct order:,multiple_choice,"[""I my town love."",""I love my town.""]",I love my town.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1380,302,Choose the correct word order: plants / The / rice / farmer,multiple_choice,"[""The farmer plants rice."",""Rice the farmer plants.""]",The farmer plants rice.,0.4,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1381,302,Which makes sense?,multiple_choice,"[""We see Mayon."",""Mayon we see.""]",We see Mayon.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1382,302,Choose the correct word order: colorful / festival / The / is,multiple_choice,"[""The festival is colorful."",""Colorful the festival is.""]",The festival is colorful.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1383,302,"Is ""Red the apple is"" correct word order?",multiple_choice,"[""Yes"",""No""]",No,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1384,302,Choose the correct word order: teacher / My / kind / is,multiple_choice,"[""My teacher is kind."",""Is my teacher kind.""]",My teacher is kind.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1385,302,Choose the correct word order: swim / Fish / water / in,multiple_choice,"[""Fish swim in water."",""Water swim Fish in.""]",Fish swim in water.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1386,302,Choose the correct word order: play / We / the / park / in,multiple_choice,"[""We play in the park."",""In the park we play.""]",We play in the park.,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.137
1387,303,"In ""The bird flies,"" who is the doer?",multiple_choice,"[""bird"",""flies""]",bird,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1388,303,"What is the action in ""Maria dances""?",multiple_choice,"[""Maria"",""dances""]",dances,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1389,303,"In ""The car stopped,"" what is the subject?",multiple_choice,"[""car"",""stopped""]",car,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1390,303,"Identify the action part: ""The boy eats.""",multiple_choice,"[""boy"",""eats""]",eats,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1391,303,"""Lito runs."" Who is running?",multiple_choice,"[""Lito"",""runs""]",Lito,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1392,303,"Subject of ""The water is cold"":",multiple_choice,"[""water"",""cold""]",water,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1393,303,"Action in ""Students study"":",multiple_choice,"[""students"",""study""]",study,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1394,303,"""My mother cooks."" Who is the subject?",multiple_choice,"[""mother"",""cooks""]",mother,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1395,303,"Action in ""The dog barked"":",multiple_choice,"[""dog"",""barked""]",barked,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1396,303,"Subject of ""The sun shines"":",multiple_choice,"[""sun"",""shines""]",sun,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.143
1397,304,"""Where is Ben"" needs which end mark?",multiple_choice,"[""."",""?""]",?,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.150
1398,304,"""I am 8 years old"" is:",multiple_choice,"[""Telling"",""Asking""]",Telling,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.150
1399,304,Which asks a question?,multiple_choice,"[""What is it?"",""It is a cat.""]",What is it?,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.150
1400,304,A telling sentence ends with:,multiple_choice,"[""."",""/""]",.,0.2,grammar,NULL,NULL,1,2026-03-06 00:06:27.150
1401,304,"""Can you run"" is:",multiple_choice,"[""Declarative"",""Interrogative""]",Interrogative,0.3,grammar,NULL,NULL,1,2026-03-06 00:06:27.150
