111,1,CORE_LESSON,11,4,"Words of Quantity, Time, and Comparison","Use quantity and comparison words (enough, several, always, better, against) logically in sentences.","{""keyWords"":[""enough"",""several"",""always"",""better"",""against""],""definitions"":{""enough"":""sufficient amount"",""several"":""more than two but not many"",""always"":""at all times"",""better"":""improved or superior"",""against"":""in opposition to""},""contextSentences"":[""Do we have enough rice for all the guests?"",""There are several ways to solve this problem."",""It is always better to be early than late.""],""curriculumCode"":""EN3PWS-IV-1""}",phonics,30,60,1,2026-03-04 10:18:08.757
112,1,CORE_LESSON,12,4,Abstract Sight Words and Spatial Directions,"Use directional and abstract sight words (different, toward, across, carry, between) to describe spatial relationships.","{""keyWords"":[""different"",""toward"",""across"",""carry"",""between""],""definitions"":{""different"":""not the same"",""toward"":""in the direction of"",""across"":""from one side to the other"",""between"":""in the middle of two things""},""contextSentences"":[""The two brothers are very different in hobbies."",""The cat ran across the street."",""Walk toward the big tree, then turn left."",""The secret is hidden between the two old boxes.""],""curriculumCode"":""EN3PWS-IV-1""}",phonics,30,60,1,2026-03-04 10:18:08.757
113,1,FINAL_ASSESSMENT,13,4,Phonics and Word Study: Final Assessment,"Demonstrate mastery of all phonics concepts: CVCC/CCVC patterns, syllable division (VCV/VCCV), and sight words across all four quarters.","{""type"":""cumulative"",""quarters"":[""Q1: CVCC/CCVC word patterns and diphthongs"",""Q2: VCV/VCCV syllable division rules"",""Q3: Narrative and descriptive sight words"",""Q4: Abstract and directional sight words""],""totalItems"":20}",phonics,45,100,1,2026-03-04 10:18:08.757
201,2,CORE_LESSON,1,1,High-Frequency Words,"Identify and read high-frequency words (the, is, are, we, she, he, they, like, go, see, because, their, have) accurately; use them in sentences.","{""keyWords"":[""the"",""is"",""are"",""we"",""she"",""he"",""they"",""like"",""go"",""see"",""because"",""their"",""have""],""rule"":""High-frequency words appear often in texts and cannot always be sounded out phonetically. We must remember them."",""examples"":[""The cat is sleeping."",""I like to play."",""We went to the park."",""She is happy."",""They are my friends.""],""curriculumCode"":""EN3VWK-I-1""}",vocabulary,25,50,1,2026-03-04 10:18:08.800
202,2,CORE_LESSON,2,1,Regional and National Theme Vocabulary,"Use vocabulary words related to regional themes (barangay, fiesta, palengke, tricycle, jeepney, farmer) and national themes (flag, hero, festival, province).","{""themeWords"":[""barangay"",""fiesta"",""palengke"",""jeepney"",""farmer"",""rice field"",""island"",""mountain"",""flag"",""hero"",""festival"",""province""],""contextSentences"":[""We celebrate a fiesta in our barangay."",""My mother buys fish in the palengke."",""The farmer works in the rice field.""],""curriculumCode"":""EN3VWK-I-2"",""theme"":""Regional and National Themes""}",vocabulary,25,50,1,2026-03-04 10:18:08.800
203,2,CORE_LESSON,3,1,Content-Specific Words: Math and Science,"Use content-specific vocabulary for Mathematics (sum, difference, product, quotient, addition, subtraction) and Science (plant, animal, water, air, sun, soil).","{""mathWords"":[""sum"",""difference"",""product"",""quotient"",""addition"",""subtraction""],""scienceWords"":[""plant"",""animal"",""water"",""air"",""sun"",""soil"",""energy"",""experiment""],""examples"":{""math"":[""The sum of 7 and 5 is 12."",""The difference of 10 and 6 is 4.""],""science"":[""A plant grows in soil."",""Animals need water to survive.""]}}",vocabulary,30,55,1,2026-03-04 10:18:08.800
204,2,CORE_LESSON,4,2,Naming Words: Common and Proper Nouns,"Identify and classify common nouns (dog, school, city) and proper nouns (Juan, Manila, Christmas); recognize masculine, feminine, and neutral nouns.","{""nounTypes"":{""common"":[""boy"",""school"",""cat"",""park"",""teacher"",""dog"",""city"",""month""],""proper"":[""Juan"",""Manila"",""Christmas"",""Rizal Park"",""Cebu City"",""Maria"",""Monday"",""Ateneo""]},""gender"":{""masculine"":[""father"",""uncle"",""king"",""hero"",""boy""],""feminine"":[""mother"",""aunt"",""queen"",""grandmother"",""princess""],""neutral"":[""student"",""child"",""teacher"",""person""]},""curriculumCode"":""EN2VWK-IV-4""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
205,2,CORE_LESSON,5,2,Action Words: Verbs,"Identify and use verbs (run, jump, eat, play, read, explain, jump, do, drink, cry) correctly in sentences; understand subject-verb agreement.","{""definition"":""Verbs tell what a person, animal, or thing is doing."",""examples"":[""The boy runs fast."",""The cat jumps on the chair."",""Maria reads a book."",""She drinks water.""],""rule"":""For singular subjects (he, she, it), add -s/-es to the verb."",""verbList"":[""run"",""jump"",""eat"",""play"",""read"",""wash"",""explain"",""drink"",""cry"",""study"",""write"",""sing""],""curriculumCode"":""EN2VWK-IV-4.2""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
206,2,CORE_LESSON,6,2,Describing Words: Adjectives,"Identify and use adjectives (happy, tall, small, beautiful, noisy, exciting, sad, colorful, square, many) to describe nouns.","{""definition"":""An adjective describes a person, place, thing, animal, event, idea, or emotion."",""examples"":[""The happy boy plays outside."",""The tall building touches the sky."",""The noisy dog barks loudly."",""The red apple is sweet.""],""adjectives"":[""happy"",""tall"",""small"",""beautiful"",""noisy"",""exciting"",""sad"",""colorful"",""big"",""red"",""blue"",""square"",""many"",""soft""],""curriculumCode"":""EN2VWK-IV-4.3""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
207,2,CORE_LESSON,7,3,"Word Detectives: Verbs, Adjectives, Demonstrative Pronouns","Identify verbs, adjectives, and demonstrative pronouns (this, that, these, those); recognize basic synonyms (big/large, fast/quick) and antonyms (hot/cold, tall/short).","{""topics"":[""Verbs (action words)"",""Adjectives (describing words)"",""Demonstrative Pronouns: this (near, singular), that (far, singular), these (near, plural), those (far, plural)""],""synonymPairs"":[[""big"",""large""],[""fast"",""quick""],[""happy"",""glad""],[""small"",""tiny""]],""antonymPairs"":[[""hot"",""cold""],[""tall"",""short""],[""happy"",""sad""],[""early"",""late""]],""curriculumCode"":""EN3VWK-IV-4, EN3VWK-IV-5""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
208,2,CORE_LESSON,8,3,Word Builders: Using Vocabulary in Sentences,"Use verbs, adjectives, and demonstrative pronouns correctly in sentences; identify synonyms and antonyms in context.","{""focus"":""Applying vocabulary knowledge in sentence contexts"",""demonstrativeRules"":{""this"":""near + singular"",""that"":""far + singular"",""these"":""near + plural"",""those"":""far + plural""},""sentenceExamples"":[""The cat jumps on the roof."",""She has a blue dress."",""This is my pencil."",""Those are my crayons.""],""synonymsInContext"":[""glad ? happy"",""dirty ? clean (antonym)""],""curriculumCode"":""EN3VWK-IV-4, EN3VWK-IV-5""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
209,2,CORE_LESSON,9,3,Word Masters: Classify and Analyze,"Independently classify word functions (verb, adjective, demonstrative pronoun) and distinguish synonyms from antonyms in complex sentences.","{""focus"":""Analysis and mastery level application"",""skills"":[""Identify verbs in sentences"",""Identify adjectives in sentences"",""Use correct demonstrative pronouns"",""Distinguish synonym vs antonym pairs"",""Analyze sentences for word functions""],""curriculumCode"":""EN3VWK-IV-4, EN3VWK-IV-5""}",vocabulary,35,60,1,2026-03-04 10:18:08.800
210,2,CORE_LESSON,10,4,Word Pattern Challenge: Reading Word Families,"Read words correctly based on common patterns; recognize rhyming words and word families (-at: cat/bat/hat, -ight: light/night/sight, -ake: cake/bake/lake, -an, -ig, -ap).","{""wordFamilies"":{""-at"":[""cat"",""bat"",""hat"",""mat"",""rat""],""-ight"":[""light"",""night"",""sight"",""right"",""tight""],""-ake"":[""cake"",""bake"",""lake"",""take"",""make""],""-an"":[""man"",""ran"",""tan"",""pan"",""can""],""-ig"":[""pig"",""big"",""dig"",""fig"",""wig""],""-ap"":[""map"",""cap"",""tap"",""nap"",""lap""]},""rule"":""Words in the same family share the same ending sound and spelling."",""curriculumCode"":""EN3VWK-IV-6""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
211,2,CORE_LESSON,11,4,Spell It Right: Writing Words Correctly,"Identify and write correctly spelled words based on patterns; choose correctly spelled forms (because, night, lights, played, helpful, happy, jumped, little, running, study).","{""focus"":""Correct spelling patterns"",""commonErrors"":[[""because"",""becaus"",""becos""],[""night"",""nite"",""nyght""],[""played"",""playd"",""plaed""],[""helpful"",""helpfull"",""helpfol""],[""happy"",""happi"",""hapy""],[""running"",""runing"",""runnung""]],""rule"":""Adding -ing: drop silent e or double final consonant. Adding -ed: most words add -ed directly."",""curriculumCode"":""EN3VWK-IV-7""}",vocabulary,30,55,1,2026-03-04 10:18:08.800
212,2,CORE_LESSON,12,4,"Root Words: Base Words in Nouns, Verbs, Adjectives","Identify root (base) words in longer words; understand how suffixes (-ing, -ed, -er, -ful, -ly, -ness, -est) change meaning while keeping the root.","{""rootWordExamples"":[[""playing"",""play""],[""teacher"",""teach""],[""helpful"",""help""],[""jumped"",""jump""],[""reader"",""read""],[""happily"",""happy""],[""fastest"",""fast""],[""painted"",""paint""],[""singer"",""sing""],[""kindness"",""kind""]],""suffixes"":{""-ing"":""ongoing action"",""-ed"":""past action"",""-er"":""person who does something"",""-ful"":""full of"",""-ly"":""in a way"",""-ness"":""state of being"",""-est"":""most""},""curriculumCode"":""EN3VWK-IV-8""}",vocabulary,30,60,1,2026-03-04 10:18:08.800
213,2,FINAL_ASSESSMENT,13,4,Vocabulary and Word Knowledge: Final Assessment,"Demonstrate mastery of all vocabulary concepts: high-frequency words, nouns, verbs, adjectives, synonyms, antonyms, word families, spelling patterns, and root words.","{""type"":""cumulative"",""quarters"":[""Q1: High-frequency words, regional/national vocabulary, content-specific words"",""Q2: Common/proper nouns, gender of nouns, verbs, adjectives"",""Q3: Verbs, adjectives, demonstrative pronouns, synonyms, antonyms"",""Q4: Word families, spelling patterns, root words""],""totalItems"":20}",vocabulary,45,100,1,2026-03-04 10:18:08.800
301,3,CORE_LESSON,1,1,Sentences and Non-Sentences,"Distinguish complete sentences from non-sentences; understand that a sentence expresses a complete thought, starts with a capital letter, and ends with a punctuation mark.","{""rule"":""A sentence: (1) starts with a capital letter, (2) expresses a complete thought, (3) ends with a punctuation mark."",""examples"":{""sentences"":[""The cat is sleeping."",""I love apples."",""Birds fly."",""She is happy.""],""nonSentences"":[""The cat."",""Running fast."",""Blue sky."",""Under the table.""]},""curriculumCode"":""EN3GAGS-I-1""}",grammar,25,50,1,2026-03-04 10:18:08.850
302,3,CORE_LESSON,2,1,Sequencing Words in Sentences,Arrange words in correct order to form meaningful sentences; understand subject-verb-object structure.,"{""rule"":""Words in a sentence must follow the correct order to make meaning. Usually: Subject + Verb + Object/Complement"",""examples"":[[""is / Manila / big"",""Manila is big.""],[""mango / The / sweet / is"",""The mango is sweet.""],[""plants / The / rice / farmer"",""The farmer plants rice.""],[""swim / Fish / water / in"",""Fish swim in water.""]],""curriculumCode"":""EN3GAGS-I-2, EN3GAGS-I-4""}",grammar,25,50,1,2026-03-04 10:18:08.850
303,3,CORE_LESSON,3,1,Parts of a Simple Sentence: Subject and Predicate,Identify the subject (who/what) and predicate (action/what they do) in simple sentences.,"{""definitions"":{""subject"":""Who or what the sentence is about (the doer)"",""predicate"":""What the subject does or is""},""examples"":[{""sentence"":""The bird flies."",""subject"":""bird"",""predicate"":""flies""},{""sentence"":""Maria dances."",""subject"":""Maria"",""predicate"":""dances""},{""sentence"":""The sun shines."",""subject"":""sun"",""predicate"":""shines""},{""sentence"":""My mother cooks."",""subject"":""mother"",""predicate"":""cooks""}],""curriculumCode"":""EN3GAGS-I-5""}",grammar,30,55,1,2026-03-04 10:18:08.850
304,3,CORE_LESSON,4,2,Telling and Asking Sentences,"Distinguish declarative sentences (telling, ends with .) from interrogative sentences (asking, ends with ?); use correct end punctuation.","{""types"":{""declarative"":{""definition"":""Tells a fact or information"",""endMark"":""."",""examples"":[""I am 8 years old."",""The sun is hot."",""It is raining.""]},""interrogative"":{""definition"":""Asks a question"",""endMark"":""?"",""examples"":[""Where is Ben?"",""What is it?"",""Can you run?"",""Who are you?"",""How are you?""]}},""curriculumCode"":""EN3GAGS-II-4.1, EN3GAGS-II-4.2""}",grammar,25,50,1,2026-03-04 10:18:08.850
305,3,CORE_LESSON,5,2,Commands and Exclamations,"Distinguish imperative sentences (commands/requests, ends with .) from exclamatory sentences (strong feelings, ends with !); use correct punctuation.","{""types"":{""imperative"":{""definition"":""Gives a command or request"",""endMark"":"". or !"",""examples"":[""Close the door."",""Please sit."",""Clean your desk."",""Kindly help me.""]},""exclamatory"":{""definition"":""Shows strong feelings"",""endMark"":""!"",""examples"":[""Wow!"",""Ouch!"",""I am so happy!"",""We won!"",""Fire!""]}},""curriculumCode"":""EN3GAGS-II-4.3, EN3GAGS-II-4.4""}",grammar,25,50,1,2026-03-04 10:18:08.850
306,3,CORE_LESSON,6,2,Compound Sentences with Conjunctions,"Combine two simple sentences into a compound sentence using conjunctions (and, but, or); identify the joining word and understand its function.","{""conjunctions"":{""and"":""adds or combines similar ideas"",""but"":""shows contrast or opposite ideas"",""or"":""shows choice between two options""},""examples"":[{""simple"":[""I like milk."",""I like cake.""],""compound"":""I like milk and I like cake.""},{""simple"":[""I ran."",""I fell.""],""compound"":""I ran, but I fell.""},{""simple"":[""Eat now."",""Eat later.""],""compound"":""Eat now or later.""}],""curriculumCode"":""EN3GAGS-II-7""}",grammar,30,55,1,2026-03-04 10:18:08.850
307,3,CORE_LESSON,7,3,Capitalization and Punctuation Rules,"Apply capitalization rules (start of sentence, proper names, I) and use correct end punctuation (. ? !); fix incorrectly written sentences.","{""rules"":[""Sentences start with a capital letter"",""Proper names are capitalized (Lito, Philippines, Cebu)"",""The word I is always capitalized"",""End with . (telling), ? (asking), or ! (exclamation/command)""],""examples"":{""correct"":[""My name is Anna."",""I live in Cebu."",""Help! I am lost!"",""Do you like milk?""],""incorrect"":[""my name is anna."",""i live in cebu."",""help i am lost!"",""do you like milk.""]},""curriculumCode"":""EN3GAGS-III-6""}",grammar,30,55,1,2026-03-04 10:18:08.850
308,3,CORE_LESSON,8,3,Discourse Markers: Time Order Words,"Use time order words (First, Next, Then, Finally) to sequence events and write/read procedures in the correct order.","{""markers"":{""First"":""begins a sequence; the starting step"",""Next"":""the following step"",""Then"":""what comes after next"",""Finally"":""the last step""},""examples"":[""First, wash your hands."",""Next, use soap."",""Then, rinse well."",""Finally, dry your hands.""],""usage"":""These words help readers follow steps in a process or events in a story."",""curriculumCode"":""EN3GAGS-III-9.1""}",grammar,25,50,1,2026-03-04 10:18:08.850
309,3,CORE_LESSON,9,3,Doers and Actions in Compound Sentences,Identify the subject (doer) and verb (action) in each part of a compound sentence; understand that compound sentences have two doers and two actions.,"{""rule"":""A compound sentence joins two simple sentences. Each part has its own subject and verb."",""examples"":[{""compound"":""Ben eats and Lea drinks."",""part1"":{""subject"":""Ben"",""verb"":""eats""},""part2"":{""subject"":""Lea"",""verb"":""drinks""}},{""compound"":""The dog barked and the cat ran."",""part1"":{""subject"":""dog"",""verb"":""barked""},""part2"":{""subject"":""cat"",""verb"":""ran""}}],""curriculumCode"":""EN3GAGS-III-7.3""}",grammar,30,55,1,2026-03-04 10:18:08.850
310,3,CORE_LESSON,10,4,National Themes in Sentences,"Write and identify sentences about national pride and Filipino culture using correct sentence structure, types, and punctuation.","{""nationalThemeWords"":[""Philippines"",""flag"",""Filipino"",""Mabuhay"",""hero"",""nation"",""people"",""respect"",""elders""],""sentenceTypes"":{""telling"":""The Philippines is my country."",""asking"":""Is the sun yellow?"",""command"":""Respect the elders."",""exclamation"":""Mabuhay!""},""curriculumCode"":""EN3GAGS-IV-2""}",grammar,25,50,1,2026-03-04 10:18:08.850
311,3,CORE_LESSON,11,4,Explanatory Discourse: Using Because,"Use the connector ""because"" to explain reasons and causes; distinguish explanatory sentences from descriptive or command sentences.","{""rule"":""Because connects a cause (reason) to an effect (result). It answers the question WHY."",""examples"":[""I am happy because it is my birthday."",""It is raining because there are clouds."",""It stopped because it had no gas."",""The dog barked because it saw a cat."",""Wash your hands because they are dirty.""],""curriculumCode"":""EN3GAGS-IV-9.3""}",grammar,25,50,1,2026-03-04 10:18:08.850
312,3,CORE_LESSON,12,4,Sentence Intonation and Pitch,Understand that intonation (rising/falling pitch) signals the type of sentence; use rising pitch for questions and falling pitch for statements.,"{""pitchTypes"":{""rising"":""Used for questions. Voice goes up at the end. Example: Can I eat?"",""falling"":""Used for telling sentences. Voice goes down at the end. Example: I am here."",""high"":""Often shows excitement or surprise. Example: Wow!""},""examples"":[{""sentence"":""Who are you?"",""pitch"":""Rising""},{""sentence"":""I am here."",""pitch"":""Falling""},{""sentence"":""We won!"",""pitch"":""High/Falling""}],""curriculumCode"":""EN3GAGS-IV-3""}",grammar,25,50,1,2026-03-04 10:18:08.850
313,3,FINAL_ASSESSMENT,13,4,Grammar Awareness: Final Assessment,"Demonstrate mastery of all grammar concepts: sentences, word order, subjects and predicates, sentence types, compound sentences, punctuation, discourse markers, and intonation.","{""type"":""cumulative"",""quarters"":[""Q1: Sentences vs non-sentences, word sequencing, subject and predicate"",""Q2: Types of sentences (declarative, interrogative, imperative, exclamatory), compound sentences"",""Q3: Capitalization, punctuation, time-order discourse markers, compound sentence analysis"",""Q4: National theme sentences, because (explanation), sentence intonation and pitch""],""totalItems"":20}",grammar,45,100,1,2026-03-04 10:18:08.850
401,4,CORE_LESSON,1,1,"Identifying Key Details: Who, What, Where, When","Extract important details (who, what, where, when) from a short literary or informational text.","{""questionWords"":{""who"":""the character(s)"",""what"":""the main action or object"",""where"":""the setting/location"",""when"":""the time of events""},""strategy"":""After reading, ask yourself: Who is in the story? What happened? Where did it happen? When did it happen?"",""practice"":""Ana has a small brown dog. They play in the park every afternoon.""}",comprehension,30,55,1,2026-03-04 10:18:08.893
402,4,CORE_LESSON,2,1,Sequencing Events with Signal Words,"Arrange story events in correct chronological order using sequence signal words (first, next, then, last).","{""signalWords"":{""first"":""the beginning event"",""next"":""the second event"",""then"":""what follows"",""last"":""the final event""},""strategy"":""Look for signal words to find the order of events. Make sure events are in the right time sequence."",""practice"":""First, Tom woke up. Next, he brushed his teeth. Last, he ate breakfast.""}",comprehension,30,55,1,2026-03-04 10:18:08.893
403,4,CORE_LESSON,3,1,Characters and Setting,Identify and describe the characters (people/animals in the story) and setting (where and when the story takes place).,"{""definitions"":{""character"":""The person, animal, or being in the story"",""setting"":""Where and when the story happens""},""strategy"":""Characters are the people or animals. Setting is the place and time."",""examples"":{""character"":""Liza and her brother"",""setting"":""the beach""},""practice"":""Liza and her brother went to the beach. They built a sandcastle.""}",comprehension,25,50,1,2026-03-04 10:18:08.893
404,4,CORE_LESSON,4,2,Main Idea and Supporting Details,Identify the main idea (the big idea) of a short text and distinguish it from supporting details.,"{""definitions"":{""mainIdea"":""The most important idea the text is about"",""supportingDetails"":""Facts or examples that tell more about the main idea""},""strategy"":""Ask: What is the whole passage mostly about? That is the main idea."",""practice"":""Dogs are helpful animals. They guard houses and help people."",""hint"":""The title often hints at the main idea.""}",comprehension,30,55,1,2026-03-04 10:18:08.893
405,4,CORE_LESSON,5,2,Cause and Effect Relationships,Identify cause-and-effect relationships in simple texts; understand that a cause is why something happened and the effect is what happened.,"{""definitions"":{""cause"":""The reason WHY something happened"",""effect"":""WHAT happened as a result""},""clueWords"":[""because"",""so"",""therefore"",""as a result"",""since""],""strategy"":""Ask: Why did this happen? (cause) What happened because of it? (effect)"",""practice"":""It rained hard. The streets became wet."",""examples"":[{""cause"":""It rained hard"",""effect"":""The streets became wet""}]}",comprehension,30,55,1,2026-03-04 10:18:08.893
406,4,CORE_LESSON,6,2,Making Predictions and Asking Questions,Use text clues and prior knowledge to make predictions about what might happen next; generate questions while reading.,"{""skills"":[""Making predictions based on text clues"",""Asking who/what/where/when/why/how questions"",""Using prior knowledge to predict outcomes""],""strategy"":""Look for clues in the text + think about what you already know = make a smart prediction."",""questionStarters"":[""I predict that..."",""I think... because..."",""What might happen if...?""],""curriculumApprox"":""Q2L3 Comprehension""}",comprehension,30,55,1,2026-03-04 10:18:08.893
407,4,CORE_LESSON,7,3,Problem and Solution in Narrative Texts,Identify the problem (what went wrong or the conflict) and the solution (how the problem was resolved) in a narrative text.,"{""definitions"":{""problem"":""What goes wrong or the difficulty the character faces"",""solution"":""How the problem is fixed or resolved""},""strategy"":""Ask: What went wrong? How was it fixed?"",""practice"":""Ben brought his kite to the park. The wind was very strong. The kite got stuck in a tree. Ben felt sad. His father used a long stick to get the kite down. Ben smiled again."",""analysis"":{""problem"":""The kite got stuck in a tree"",""solution"":""Father used a long stick to get the kite down""}}",comprehension,30,55,1,2026-03-04 10:18:08.893
408,4,CORE_LESSON,8,3,Comparing and Contrasting Characters,"Compare and contrast characters, events, or ideas by identifying similarities (how they are alike) and differences (how they are different).","{""definitions"":{""compare"":""Find how two things are ALIKE (use: both, similarly, also)"",""contrast"":""Find how two things are DIFFERENT (use: but, however, on the other hand, while)""},""practice"":""Ana likes to read books quietly in her room. Mia likes to play outside with her friends. Both girls enjoy learning new things."",""analysis"":{""similarities"":[""Both enjoy learning new things"",""Both are girls""],""differences"":[""Ana reads quietly indoors"",""Mia plays outside with friends""]}}",comprehension,30,55,1,2026-03-04 10:18:08.893
409,4,CORE_LESSON,9,3,Context Clues: Synonyms and Antonyms,Use context clues from surrounding words and sentences to determine the meaning of unfamiliar words; identify synonyms and antonyms in context.,"{""definitions"":{""contextClues"":""Hints in the text that help you figure out what an unfamiliar word means"",""synonyms"":""Words that have the SAME or similar meaning (quick/fast)"",""antonyms"":""Words with OPPOSITE meaning (quick/slow)""},""practice"":""The rabbit is quick. It runs very fast. The turtle is slow. It moves very slowly."",""analysis"":{""synonymPair"":[""quick"",""fast""],""antonymPair"":[""quick"",""slow""]},""strategy"":""Look at nearby words and sentences to figure out what an unknown word means.""}",comprehension,30,55,1,2026-03-04 10:18:08.893
